date,open,close,low,high,volume,amount,change_pct,stock_code
2021-08-04,53.13,55.52,57.82,50.27,60712746.0,,,688385.SH
2021-08-05,54.15,57.92,61.82,51.64,39369982.0,,4.322766570605174,688385.SH
2021-08-06,57.8,54.8,60.6,53.92,26989978.0,,-5.386740331491724,688385.SH
2021-08-09,52.82,54.81,56.5,51.43,16298506.0,,0.0182481751825003,688385.SH
2021-08-10,54.12,52.52,54.62,51.22,13764373.0,,-4.178069695311071,688385.SH
2021-08-11,51.93,53.11,54.11,51.82,9415212.0,,1.1233815689261073,688385.SH
2021-08-12,52.67,53.75,55.28,52.23,11197215.0,,1.2050461306721827,688385.SH
2021-08-13,53.51,48.64,53.51,48.43,16608353.0,,-9.506976744186046,688385.SH
2021-08-16,47.63,47.47,50.61,45.34,14014703.0,,-2.405427631578949,688385.SH
2021-08-17,48.82,48.42,51.33,48.13,11102948.0,,2.0012639561828527,688385.SH
2021-08-18,48.5,48.32,50.52,47.92,7416864.0,,-0.2065262288310609,688385.SH
2021-08-19,47.43,48.52,49.52,46.2,7325138.0,,0.4139072847682223,688385.SH
2021-08-20,47.92,50.04,51.17,47.62,10033897.0,,3.132728771640547,688385.SH
2021-08-23,50.2,51.51,53.11,48.92,12053327.0,,2.937649880095927,688385.SH
2021-08-24,51.12,51.74,52.7,50.14,10538337.0,,0.4465152397592709,688385.SH
2021-08-25,52.52,51.52,54.52,50.62,9572296.0,,-0.4252029377657451,688385.SH
2021-08-26,51.02,49.08,51.59,48.95,6173523.0,,-4.73602484472051,688385.SH
2021-08-27,49.08,47.48,49.72,46.72,9212367.0,,-3.2599837000815035,688385.SH
2021-08-30,47.22,45.59,48.08,45.42,7908061.0,,-3.980623420387519,688385.SH
2021-08-31,45.63,46.72,46.92,44.75,5110622.0,,2.4786137310813583,688385.SH
2021-09-01,46.57,46.95,47.74,45.5,5145455.0,,0.4922945205479534,688385.SH
2021-09-02,46.83,44.84,46.93,44.47,7273475.0,,-4.494142705005322,688385.SH
2021-09-03,44.84,45.07,45.57,43.92,4766191.0,,0.5129348795718025,688385.SH
2021-09-06,44.93,46.22,46.28,44.84,4679148.0,,2.551586421122698,688385.SH
2021-09-07,45.73,45.29,46.32,45.28,3490843.0,,-2.012115967113804,688385.SH
2021-09-08,45.42,45.27,45.87,44.92,3193327.0,,-0.0441598586884417,688385.SH
2021-09-09,45.22,42.47,45.22,42.42,8308101.0,,-6.185111552904798,688385.SH
2021-09-10,42.92,42.69,43.85,41.89,5063857.0,,0.5180127148575409,688385.SH
2021-09-13,42.39,40.52,42.39,40.5,5514373.0,,-5.083157648161151,688385.SH
2021-09-14,40.13,39.78,40.98,39.46,4646313.0,,-1.8262586377097767,688385.SH
2021-09-15,39.87,38.62,39.87,38.28,5105896.0,,-2.916038210155869,688385.SH
2021-09-16,38.42,36.4,38.88,36.07,6307904.0,,-5.748316934230968,688385.SH
2021-09-17,36.51,37.4,37.9,36.46,4210323.0,,2.747252747252737,688385.SH
2021-09-22,37.22,38.61,39.26,36.44,6183118.0,,3.235294117647069,688385.SH
2021-09-23,38.63,38.42,39.25,37.92,4198580.0,,-0.492100492100489,688385.SH
2021-09-24,38.22,37.17,39.31,37.02,4684916.0,,-3.253513794898488,688385.SH
2021-09-27,36.72,38.61,40.32,36.72,6814909.0,,3.874092009685226,688385.SH
2021-09-28,38.29,39.37,40.28,38.29,4787167.0,,1.968401968401956,688385.SH
2021-09-29,38.54,37.84,39.3,37.52,3305415.0,,-3.8862077724155286,688385.SH
2021-09-30,38.31,38.17,38.5,37.82,2170832.0,,0.8720930232558155,688385.SH
2021-10-08,38.82,39.07,39.76,38.54,3058754.0,,2.3578726748755496,688385.SH
2021-10-11,39.03,39.14,39.8,38.82,2136684.0,,0.179165600204767,688385.SH
2021-10-12,39.14,36.62,39.14,35.62,4397699.0,,-6.438426162493616,688385.SH
2021-10-13,36.62,38.11,38.32,36.28,3071799.0,,4.068814855270353,688385.SH
2021-10-14,38.2,37.79,38.77,37.64,1732527.0,,-0.8396746260823984,688385.SH
2021-10-15,38.33,41.31,41.82,37.71,8296252.0,,9.314633500926185,688385.SH
2021-10-18,40.87,42.69,42.8,39.94,7290323.0,,3.340595497458221,688385.SH
2021-10-19,42.32,42.52,44.61,42.11,7533287.0,,-0.3982197235886553,688385.SH
2021-10-20,42.78,43.86,44.18,42.46,5620920.0,,3.1514581373471184,688385.SH
2021-10-21,44.5,43.03,44.5,42.65,4407634.0,,-1.892384860921104,688385.SH
2021-10-22,43.03,42.33,43.88,42.03,4033037.0,,-1.626772019521272,688385.SH
2021-10-25,42.12,43.22,43.22,41.43,3476978.0,,2.1025277580911883,688385.SH
2021-10-26,47.12,50.4,51.25,45.63,16816523.0,,16.612679315131885,688385.SH
2021-10-27,50.42,48.22,50.57,47.12,9660243.0,,-4.325396825396821,688385.SH
2021-10-28,48.55,44.95,48.55,44.38,9178545.0,,-6.781418498548309,688385.SH
2021-10-29,44.89,46.07,48.18,44.82,7226210.0,,2.4916573971078826,688385.SH
2021-11-01,45.58,47.44,47.92,45.45,5683829.0,,2.973735619709128,688385.SH
2021-11-02,47.92,47.76,48.62,46.28,6055298.0,,0.6745362563237878,688385.SH
2021-11-03,47.85,46.29,49.02,46.02,4401390.0,,-3.0778894472361817,688385.SH
2021-11-04,46.51,45.58,47.1,45.03,5339599.0,,-1.5338085979693217,688385.SH
2021-11-05,46.11,45.67,47.96,45.16,4612274.0,,0.1974550241333972,688385.SH
2021-11-08,45.25,44.84,45.25,42.13,6604800.0,,-1.8173855922925308,688385.SH
2021-11-09,44.93,47.78,48.43,44.42,8877553.0,,6.5566458519179305,688385.SH
2021-11-10,48.54,47.67,48.59,46.82,4215568.0,,-0.2302218501465058,688385.SH
